,AcceptsAndroidPay,AcceptsApplePay,AcceptsBitcoin,AcceptsCreditCards,AgesAllowed,Alcohol,Ambience,Attire,BestNights,BikeParking,ByAppointmentOnly,CannabisProducts,Caters,CoatCheck,Delivery,DogsAllowed,Drive-Thru,Fri,GenderNeutralRestrooms,GoodFor,GoodForDancing,GoodforGroups,GoodforKids,GoodforWorking,HappyHour,HasPoolTable,HasTV,Mon,Music,NoiseLevel,OffersMilitaryDiscount,OutdoorSeating,Parking,Sat,Smoking,Sun,Take-out,TakesReservations,Thu,Tue,WaiterService,Wed,WheelchairAccessible,Wi-Fi,area,claimed status,health inspect,id,latitude,longitude,price,rating,related0,related1,related2,review,tag,title,url
2208,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,Yes,No,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,burger-king-detroit,42.3153676,-83.1089445,,4.0,honest-johns-bar-and-grill-detroit,the-bronx-bar-detroit,mcdonalds-windsor-5,2,Burgers,Burger King,https://www.yelp.com/biz/burger-king-detroit?osq=food
2209,,,,No,,,,Casual,,,,,,,No,,,,,,,No,Yes,,,,,,,,,Yes,,,,,Yes,No,,,No,,Yes,,MI Detroit Southwest_Detroit,Unclaimed,,loncher%C3%ADa-el-palenque-detroit-2,42.3158269,-83.1165706,Inexpensive,4.0,los-galanes-detroit,taqueria-el-rey-detroit,los-altos-restaurant-detroit,5,"Mexican,FoodStands",Lonchería El Palenque,https://www.yelp.com/biz/loncher%C3%ADa-el-palenque-detroit-2?osq=food
2211,,,,Yes,,FullBar,Casual,Casual,,Yes,,,,,No,,,8:00 am - 4:00 am,,Dinner,,Yes,Yes,,,,Yes,8:00 am - 12:00 am,,Average,,No,PrivateLot,8:00 am - 4:00 am,,8:00 am - 12:00 am,Yes,No,8:00 am - 12:00 am,8:00 am - 12:00 am,Yes,8:00 am - 12:00 am,Yes,Free,MI Detroit Southwest_Detroit,Claimed,,el-nacimiento-detroit,42.3136151,-83.1223086,Inexpensive,3.5,taqueria-lupitas-detroit,los-altos-restaurant-detroit,taqueria-mi-pueblo-detroit,29,Mexican,El Nacimiento,https://www.yelp.com/biz/el-nacimiento-detroit?osq=food
2212,,,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,Yes,,,,No,,,,MI Detroit Southwest_Detroit,Unclaimed,,barbecue-grill-outside-ryans-foods-detroit,42.316979,-83.104563,,,taqueria-lupitas-detroit,evies-tamales-detroit,tamaleria-nuevo-leon-detroit,,,Barbecue Grill outside Ryan’s Foods,https://www.yelp.com/biz/barbecue-grill-outside-ryans-foods-detroit?osq=food
2213,,,,,,,,,,,,,,,,,,12:00 pm - 10:00 pm,,,,,,,,,,Closed,,,,,,11:00 am - 10:00 pm,,11:00 am - 10:00 pm,,,12:00 pm - 10:00 pm,12:00 pm - 10:00 pm,,12:00 pm - 10:00 pm,,,MI Detroit Southwest_Detroit,Claimed,,mariscos-el-salpicon-detroit,42.309671,-83.13208,,5.0,,,,1,"Seafood,LatinAmerican",Mariscos El Salpicon,https://www.yelp.com/biz/mariscos-el-salpicon-detroit?osq=food
2214,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Claimed,,chavos-tacos-detroit,42.3283463,-83.119811,,5.0,dittoditto-bookshop-detroit-2,,,1,Caterers,Chavo’s Tacos,https://www.yelp.com/biz/chavos-tacos-detroit?osq=food
2216,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,MI Detroit Southwest_Detroit,Unclaimed,,oakwood-baking-detroit,42.2858714,-83.1478646,Inexpensive,5.0,dearborn-sweets-dearborn,grosse-ile-bakery-grosse-ile,josefs-european-pastry-shop-grosse-pointe,3,Bakeries,Oakwood Baking,https://www.yelp.com/biz/oakwood-baking-detroit?osq=food
2218,No,No,No,Yes,,,,,,No,,,,,,,,6:00 am - 4:00 pm,,,,,,,,,,6:00 am - 4:00 pm,,,,,PrivateLot,Closed,,Closed,No,,6:00 am - 4:00 pm,6:00 am - 4:00 pm,,6:00 am - 4:00 pm,No,,MI Detroit Southwest_Detroit,Claimed,,quality-meats-and-culinary-specialties-detroit,42.3164609,-83.117965,,,,,,,,Quality Meats & Culinary Specialties,https://www.yelp.com/biz/quality-meats-and-culinary-specialties-detroit?osq=food
2219,,,,,,,,,,,,,,,,,,8:30 am - 11:00 pm,,,,,,,,,,9:00 am - 10:00 pm,,,,,,8:30 am - 11:00 pm,,10:00 am - 10:00 pm,,,9:00 am - 10:00 pm,9:00 am - 10:00 pm,,9:00 am - 10:00 pm,,,MI Detroit Southwest_Detroit,Claimed,,dobry-super-market-detroit,42.321499,-83.104743,,5.0,super-greenland-market-dearborn,la-luna-supermercado-detroit,prince-valley-market-detroit,1,Grocery,Dobry Super Market,https://www.yelp.com/biz/dobry-super-market-detroit?osq=food
2221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,centenario-mexican-restaurant-detroit,42.3026262,-83.1200484,,,el-paraiso-detroit,,,,,Centenario Mexican Restaurant,https://www.yelp.com/biz/centenario-mexican-restaurant-detroit?osq=food
2222,,,,,,,,,,,,,,,,,,8:00 am - 10:00 pm,,,,,,,,,,8:00 am - 10:00 pm,,,,,,8:00 am - 10:00 pm,,8:00 am - 10:00 pm,,,8:00 am - 10:00 pm,8:00 am - 10:00 pm,,8:00 am - 10:00 pm,,,MI Detroit Southwest_Detroit,Claimed,,rite-aid-detroit-7,42.311486,-83.126517,,,cvs-pharmacy-detroit-5,cvs-pharmacy-detroit-38,pharmor-pharmacy-detroit-2,,,Rite Aid,https://www.yelp.com/biz/rite-aid-detroit-7?osq=food
2223,,,,Yes,,No,,Casual,,No,,,,,Yes,,,11:00 am - 12:00 am,,,,Yes,Yes,,,,Yes,11:00 am - 11:00 pm,,Quiet,,No,,11:00 am - 12:00 am,,11:00 am - 11:00 pm,Yes,No,11:00 am - 11:00 pm,11:00 am - 11:00 pm,No,11:00 am - 11:00 pm,,,MI Detroit Southwest_Detroit,Unclaimed,,chicagos-pizza-detroit,42.3195319,-83.0981635,Inexpensive,4.5,buddys-rendezvous-pizzeria-detroit,sicilys-pizzeria-and-subs-detroit,pizzapapalis-detroit,7,Pizza,Chicago’s Pizza,https://www.yelp.com/biz/chicagos-pizza-detroit?osq=food
2225,,,,Yes,,,,,,,,,,,,,,8:30 am - 9:00 pm,,,,,,,,,,8:30 am - 9:00 pm,,,,,,8:30 am - 9:00 pm,,8:30 am - 7:00 pm,,,8:30 am - 9:00 pm,8:30 am - 9:00 pm,,8:30 am - 9:00 pm,,,MI Detroit Southwest_Detroit,Unclaimed,,ryans-foods-detroit,42.316864,-83.1049846,Moderate,3.5,honey-bee-la-colmena-detroit,la-luna-supermercado-detroit,e-and-l-supermercado-detroit,3,Grocery,Ryan’s Foods,https://www.yelp.com/biz/ryans-foods-detroit?osq=food
2227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,vernor-food-center-detroit,42.3086103,-83.1334869,,,,,,,,Vernor Food Center,https://www.yelp.com/biz/vernor-food-center-detroit?osq=food
2228,,,,,,,,,,,,,,,Yes,,,,,,,No,,,,,,,,,,,,,,,Yes,No,,,,,,No,MI Detroit Southwest_Detroit,Unclaimed,,papas-pizza-and-subs-detroit,42.3309357,-83.138875,,1.0,2-guys-pizza-and-grinders-allen-park,east-side-marios-livonia,,1,Pizza,Papa’s Pizza & Subs,https://www.yelp.com/biz/papas-pizza-and-subs-detroit?osq=food
2229,,,,Yes,,,,Casual,,,,,,,No,,,,,,,Yes,Yes,,,,,,,,,,,,,,Yes,No,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,mcdonalds-detroit-34,42.3158773,-83.1059443,,1.0,kfc-dearborn,burger-king-detroit,telway-hamburgers-detroit,1,"FastFood,Burgers",McDonald’s,https://www.yelp.com/biz/mcdonalds-detroit-34?osq=food
2230,,,,,,,,,,,,,,,,,,11:00 am - 1:00 am,,,,,,,,,,11:00 am - 11:00 pm,,,,,,11:00 am - 12:00 am,,12:00 pm - 9:00 pm,,,11:00 am - 11:00 pm,11:00 am - 11:00 pm,,11:00 am - 11:00 pm,,,MI Detroit Southwest_Detroit,Unclaimed,,snack-in-the-box-detroit,42.331644,-83.092314,,,,,,,,Snack In the Box,https://www.yelp.com/biz/snack-in-the-box-detroit?osq=food
2233,,,,,,,,Casual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,steves-pizza-island-and-coney-detroit-2,42.309671,-83.13208,,1.0,dinos-pizza-dearborn,pauls-pizzeria-detroit,sals-pizza-cafe-dearborn,1,Pizza,Steve’s Pizza Island & Coney,https://www.yelp.com/biz/steves-pizza-island-and-coney-detroit-2?osq=food
2235,,,,,,,,,,,,,,,,,,8:00 am - 12:00 am,,,,,,,,,,8:00 am - 11:00 pm,,,,,,8:00 am - 12:00 am,,8:00 am - 12:00 am,,,8:00 am - 11:00 pm,8:00 am - 11:00 pm,,8:00 am - 11:00 pm,,,MI Detroit Southwest_Detroit,Unclaimed,,taqueria-nuestra-famila-detroit,42.3131585,-83.1235602,,,taqueria-nuestra-familia-detroit,,,,,Taqueria Nuestra Famila,https://www.yelp.com/biz/taqueria-nuestra-famila-detroit?osq=food
2237,,,,,,,,,,,,,,,,,,7:00 am - 3:00 pm,,,,,,,,,,7:00 am - 3:00 pm,,,,,,7:00 am - 3:00 pm,,8:00 am - 3:00 pm,,,7:00 am - 3:00 pm,7:00 am - 3:00 pm,,7:00 am - 3:00 pm,,,MI Detroit Southwest_Detroit,Unclaimed,,vernor-coney-island-detroit-4,42.3200457144246,-83.0963818152325,,,,,,,,Vernor Coney Island,https://www.yelp.com/biz/vernor-coney-island-detroit-4?osq=food
2239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,luncheria-detroit,42.3108646,-83.1283832,,,honey-bee-la-colmena-detroit,evies-tamales-detroit,taqueria-mi-pueblo-detroit,,,Luncheria,https://www.yelp.com/biz/luncheria-detroit?osq=food
2240,,,,No,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,,,,,Yes,,,,No,,,,MI Detroit Southwest_Detroit,Unclaimed,,arandas-taco-truck-detroit,42.310771,-83.1267199,Inexpensive,3.0,pollo-chapin-detroit,el-paisa-taqueria-truck-detroit,carnival-market-pontiac,1,"Mexican,FoodStands",Arandas Taco Truck,https://www.yelp.com/biz/arandas-taco-truck-detroit?osq=food
2241,,,,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,MI Detroit Southwest_Detroit,Unclaimed,,ammex-detroit-duty-free-stores-detroit,42.3174875814724,-83.0797451952454,Moderate,4.0,forest-liquor-detroit,vernor-express-liquor-store-detroit,happy-four-party-store-detroit,6,"Beer,Wine&Spirits,Duty-FreeShops",Ammex Detroit Duty Free Stores,https://www.yelp.com/biz/ammex-detroit-duty-free-stores-detroit?osq=food
2248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,hardbody-cafe-detroit,42.3310915,-83.1352699,,,caf%C3%A9-nini-da-edoardo-grosse-pointe-2,the-hudson-cafe-detroit,chadds-bistro-rochester-hills,,,Hardbody Cafe,https://www.yelp.com/biz/hardbody-cafe-detroit?osq=food
2250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,oakwood-pizzeria-detroit,42.2898063,-83.1455532,,,new-canton-inn-melvindale,v-gonellas-original-deli-dearborn,alcamos-market-dearborn,,,Oakwood Pizzeria,https://www.yelp.com/biz/oakwood-pizzeria-detroit?osq=food
2252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,zorbas-cafe-detroit-2,42.3311623,-83.1109348,,,the-chocolate-gallery-cafe-warren,tavern-on-the-main-clawson,lukichs-family-dinning-troy-2,,,Zorba’s Cafe,https://www.yelp.com/biz/zorbas-cafe-detroit-2?osq=food
2254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,bear-wood-management-detroit,42.3313344,-83.1295078,,,,,,,,Bear-Wood Management,https://www.yelp.com/biz/bear-wood-management-detroit?osq=food
2255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,perfili-vincenzo-detroit,42.3049089,-83.1228047,,,louis-pizza-hazel-park,green-lantern-pizzeria-madison-heights,tonys-pizzeria-troy,,,Perfili Vincenzo,https://www.yelp.com/biz/perfili-vincenzo-detroit?osq=food
2256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,el-frijolito-detroit,42.31656,-83.104062,,,taqueria-lupitas-detroit,xochimilco-restaurant-detroit,taqueria-el-rey-detroit,,,El Frijolito,https://www.yelp.com/biz/el-frijolito-detroit?osq=food
2257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,taqueria-el-cabrito-detroit-2,42.31668,-83.125148,,,los-galanes-detroit,xochimilco-restaurant-detroit,evies-tamales-detroit,,,Taqueria El Cabrito,https://www.yelp.com/biz/taqueria-el-cabrito-detroit-2?osq=food
2258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,malins-restaurant-detroit,42.3118433,-83.1266652,,,,,,,,Malin’s Restaurant,https://www.yelp.com/biz/malins-restaurant-detroit?osq=food
2260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,taqueria-el-cabrito-detroit,42.3169601,-83.1266096,,,alcamos-market-dearborn,dulys-place-detroit,taqueria-lupitas-detroit,,,Taqueria El Cabrito,https://www.yelp.com/biz/taqueria-el-cabrito-detroit?osq=food
2261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,touch-of-loving-deli-detroit,42.331654,-83.089673,,,steves-soul-food-detroit,cafe-d-mongos-speakeasy-detroit-2,deangelos-soul-food-deli-and-more-detroit-2,,,Touch of Loving Deli,https://www.yelp.com/biz/touch-of-loving-deli-detroit?osq=food
2263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,thorn-apple-valley-deli-and-smoked-meats-div-detroit,42.339193,-83.0947769,,,dominos-pizza-westland,,,,,Thorn Apple Valley Deli & Smoked Meats Div,https://www.yelp.com/biz/thorn-apple-valley-deli-and-smoked-meats-div-detroit?osq=food
2264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,new-york-pizza-and-subs-detroit,42.3177783,-83.1024031,,,buddys-rendezvous-pizzeria-detroit,sicilys-pizzeria-and-subs-detroit,pizzapapalis-detroit,,,New York Pizza & Subs,https://www.yelp.com/biz/new-york-pizza-and-subs-detroit?osq=food
2265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,churchs-fried-chicken-detroit-8,42.31623,-83.1066688,,,alcamos-market-dearborn,hero-or-villain-van-detroit,eastern-market-seafood-co-detroit,,,Church’s Fried Chicken,https://www.yelp.com/biz/churchs-fried-chicken-detroit-8?osq=food
2266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,la-noria-detroit,42.3309942794528,-83.1108490750194,,,,,,,,La Noria,https://www.yelp.com/biz/la-noria-detroit?osq=food
2267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,al-safeer-restaurant-detroit,42.3166271,-83.1041984,,,,,,,,Al-Safeer Restaurant,https://www.yelp.com/biz/al-safeer-restaurant-detroit?osq=food
2268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,sitto-market-detroit,42.3093379,-83.132897,,,,,,,,Sitto Market,https://www.yelp.com/biz/sitto-market-detroit?osq=food
2269,,,,No,,No,,Casual,,,,,No,,No,,,,,,,Yes,Yes,,,,Yes,,,Average,,No,,,,,Yes,No,,,Yes,,,No,MI Detroit Southwest_Detroit,Unclaimed,,j-and-j-coney-island-iii-detroit,42.3139066,-83.1216811,Moderate,4.0,senate-coney-island-and-restaurant-dearborn,hygrade-deli-detroit,dulys-place-detroit,1,Restaurants,J & J Coney Island III,https://www.yelp.com/biz/j-and-j-coney-island-iii-detroit?osq=food
2270,,,,Yes,,,,,,,,,,,,,,8:00 am - 9:00 pm,,,,,,,,,,8:00 am - 9:00 pm,,,,,,8:00 am - 9:00 pm,,8:00 am - 9:00 pm,,,8:00 am - 9:00 pm,8:00 am - 9:00 pm,,8:00 am - 9:00 pm,Yes,,MI Detroit Southwest_Detroit,Claimed,,la-fiesta-market-detroit,42.3133799,-83.1219098,,,prince-valley-market-detroit,honey-bee-la-colmena-detroit,e-and-l-supermercado-detroit,,,La Fiesta Market,https://www.yelp.com/biz/la-fiesta-market-detroit?osq=food
2272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,farmers-food-center-detroit,42.3136102,-83.125498,,,,,,,,Farmers Food Center,https://www.yelp.com/biz/farmers-food-center-detroit?osq=food
2274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,el-indio-supermarket-corporated-detroit,42.301961,-83.127073,,,,,,,,"El Indio Supermarket, Corporated",https://www.yelp.com/biz/el-indio-supermarket-corporated-detroit?osq=food
2280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,springwells-pizza-detroit,42.3088117,-83.1248382,,,joe-renos-pizzeria-dearborn,paisanos-pizza-dearborn,sylvias-super-sub-shop-allen-park,,,Springwells Pizza,https://www.yelp.com/biz/springwells-pizza-detroit?osq=food
2281,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,chilangos-bakery-detroit,42.3179866,-83.1011312,Inexpensive,4.0,shatila-bakery-dearborn,capri-italian-bakery-dearborn,la-jalisciense-tortilla-factory-detroit-2,1,Bakeries,Chilango’s Bakery,https://www.yelp.com/biz/chilangos-bakery-detroit?osq=food
2286,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Street,PrivateLot",,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,blue-jay-market-detroit,42.264408,-83.164479,Moderate,2.0,happy-four-party-store-detroit,broadway-stop-and-shop-detroit,tunnel-liquor-shoppe-detroit,2,"Beer,Wine&Spirits",Blue Jay Market,https://www.yelp.com/biz/blue-jay-market-detroit?osq=food
2287,,,,No,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,ram-produce-distributors-detroit,42.290047,-83.146815,Inexpensive,5.0,,,,1,Fruits&Veggies,Ram Produce Distributors,https://www.yelp.com/biz/ram-produce-distributors-detroit?osq=food
2290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,springwell-liquor-store-detroit,42.3088157,-83.12484,,,vernor-express-liquor-store-detroit,,,,,Springwell Liquor Store,https://www.yelp.com/biz/springwell-liquor-store-detroit?osq=food
2291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,subway-detroit-29,42.331456,-83.133756,,,louis-pizza-hazel-park,m-and-m-cafe-dearborn,ernies-market-oak-park,,,Subway,https://www.yelp.com/biz/subway-detroit-29?osq=food
2293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,new-far-east-chinese-food-detroit,42.3310802,-83.1367436,,,golden-city-restaurant-madison-heights,peking-house-royal-oak,thuy-trang-restaurant-madison-heights,,,New Far East Chinese Food,https://www.yelp.com/biz/new-far-east-chinese-food-detroit?osq=food
2294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,bruce-enterprises-detroit,42.3295539569318,-83.1098160892725,,5.0,bagley-trumbull-market-detroit-2,,,2,Sandwiches,Bruce Enterprises,https://www.yelp.com/biz/bruce-enterprises-detroit?osq=food
2295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,marks-market-detroit,42.3091529,-83.1258054,,5.0,marks-market-detroit,,,1,"Beer,Wine&Spirits",Mark’s Market,https://www.yelp.com/biz/marks-market-detroit?osq=food
2296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,el-rodeo-detroit,42.309335,-83.1252457,,,,,,,,El Rodeo,https://www.yelp.com/biz/el-rodeo-detroit?osq=food
2300,,,No,No,,FullBar,,,,No,,,,No,,No,,3:00 pm - 2:00 am,,,Yes,Yes,,,Yes,Yes,Yes,6:00 pm - 2:00 am,DJ,Average,,Yes,Street,2:00 pm - 2:00 am,OutdoorArea/PatioOnly,1:00 pm - 12:00 am,,Yes,6:00 pm - 2:00 am,6:00 pm - 2:00 am,,6:00 pm - 2:00 am,No,,MI Detroit Southwest_Detroit,Claimed,,corner-pocket-lounge-detroit,42.328145,-83.132014,Moderate,4.5,sports-haven-lounge-dearborn,abicks-bar-detroit,jb-bamboozles-pub-and-grille-dearborn,2,"Pubs,Lounges",Corner Pocket Lounge,https://www.yelp.com/biz/corner-pocket-lounge-detroit?osq=food
2301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,michigan-wholesale-and-retail-detroit,42.323879,-83.131705,,,,,,,,Michigan Wholesale & Retail,https://www.yelp.com/biz/michigan-wholesale-and-retail-detroit?osq=food
2302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,dix-mini-mart-detroit,42.317209,-83.125532,,,,,,,,Dix Mini Mart,https://www.yelp.com/biz/dix-mini-mart-detroit?osq=food
2305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,franks-liquor-and-party-store-detroit,42.316685,-83.10521,,,kens-party-store-detroit,,,,,Frank’s Liquor & Party Store,https://www.yelp.com/biz/franks-liquor-and-party-store-detroit?osq=food
2306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,aztec-foods-grocery-store-detroit,42.3101483,-83.1063053,,,azteca-supermercado-detroit-5,,,,,Aztec Foods Grocery Store,https://www.yelp.com/biz/aztec-foods-grocery-store-detroit?osq=food
2307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,super-dollar-store-detroit,42.3305476,-83.1273323,,,,,,,,Super Dollar Store,https://www.yelp.com/biz/super-dollar-store-detroit?osq=food
2308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,la-carreta-market-detroit-2,42.3170594,-83.1248311,,,,,,,,La Carreta Market,https://www.yelp.com/biz/la-carreta-market-detroit-2?osq=food
2309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,panchos-palace-detroit,42.311372,-83.108694,,,,,,,,Pancho’s Palace,https://www.yelp.com/biz/panchos-palace-detroit?osq=food
2310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,el-torito-supermercado-detroit,42.3102674,-83.1189105,,,filipinas-grocery-warren-2,prince-valley-market-detroit,honey-bee-la-colmena-detroit,,,El Torito Supermercado,https://www.yelp.com/biz/el-torito-supermercado-detroit?osq=food
2311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,oram-market-detroit,42.3311235,-83.1350853,,,,,,,,Oram Market,https://www.yelp.com/biz/oram-market-detroit?osq=food
2312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,dino-liquor-shop-detroit,42.3275685,-83.1292067,,,la-luna-supermercado-detroit,honey-bee-la-colmena-detroit,prince-valley-market-detroit,,,Dino Liquor Shop,https://www.yelp.com/biz/dino-liquor-shop-detroit?osq=food
2313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,woodmere-party-store-detroit,42.296392,-83.129781,,,dearborn-italian-bakery-dearborn,calder-bros-dairy-lincoln-park,bob-jos-frozen-custard-wyandotte,,,Woodmere Party Store,https://www.yelp.com/biz/woodmere-party-store-detroit?osq=food
2314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,super-star-party-store-detroit,42.30297,-83.131811,,,,,,,,Super Star Party Store,https://www.yelp.com/biz/super-star-party-store-detroit?osq=food
2315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,habz-service-detroit,42.3154884,-83.1079231,,,,,,,,Habz Service,https://www.yelp.com/biz/habz-service-detroit?osq=food
2320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,super-mercado-la-piedad-detroit,42.3141703,-83.1201148,,,alcamos-market-dearborn,la-luna-supermercado-detroit,prince-valley-market-detroit,,,Super Mercado La-Piedad,https://www.yelp.com/biz/super-mercado-la-piedad-detroit?osq=food
2322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Southwest_Detroit,Unclaimed,,e-and-m-party-store-detroit,42.3239547,-83.095504,,,kens-party-store-detroit,,,,,E & M Party Store,https://www.yelp.com/biz/e-and-m-party-store-detroit?osq=food
