AcceptsAndroidPay,AcceptsApplePay,AcceptsBitcoin,AcceptsCreditCards,AgesAllowed,Alcohol,Ambience,Attire,BestNights,BikeParking,ByAppointmentOnly,CannabisProducts,Caters,CoatCheck,Delivery,DogsAllowed,Drive-Thru,Fri,GenderNeutralRestrooms,GoodFor,GoodForDancing,GoodforGroups,GoodforKids,GoodforWorking,HappyHour,HasPoolTable,HasTV,Mon,Music,NoiseLevel,OffersMilitaryDiscount,OutdoorSeating,Parking,Sat,Smoking,Sun,Take-out,TakesReservations,Thu,Tue,WaiterService,Wed,WheelchairAccessible,Wi-Fi,area,claimed status,health inspect,id,latitude,longitude,price,rating,related0,related1,related2,review,tag,title,url
No,None,None,Yes,None,FullBar,Casual,Casual,None,Yes,None,None,Yes,None,No,None,None,11:00 am - 10:00 pm,None,"Lunch,Dinner",None,Yes,Yes,None,None,None,Yes,11:00 am - 9:00 pm,None,Average,None,Yes,Street,12:00 pm - 10:00 pm,None,12:00 pm - 9:00 pm,Yes,No,11:00 am - 9:00 pm,11:00 am - 9:00 pm,Yes,11:00 am - 9:00 pm,Yes,Free,MI Detroit Downtown_Ferndale,Claimed,None,anitas-kitchen-ferndale,42.4595919,-83.1343017,2.0,4.0,hamido-dearborn,shatila-bakery-dearborn,al-ameer-dearborn,423,Lebanese,Anita’s Kitchen,https://www.yelp.com/biz/anitas-kitchen-ferndale?osq=food
None,Yes,None,Yes,None,FullBar,Casual,Casual,None,Yes,None,None,Yes,None,No,None,None,11:00 am - 2:00 am,None,"Lunch,Dinner",None,Yes,Yes,None,None,None,Yes,11:00 am - 2:00 am,None,Loud,None,Yes,Street,11:00 am - 2:00 am,None,11:00 am - 2:00 am,Yes,No,11:00 am - 2:00 am,11:00 am - 2:00 am,Yes,11:00 am - 2:00 am,None,Free,MI Detroit Downtown_Ferndale,Unclaimed,None,zekes-rock-and-roll-bbq-ferndale,42.46082,-83.137155,2.0,3.5,the-emory-ferndale,lockharts-bbq-royal-oak,one-eyed-bettys-ferndale,212,Barbeque,Zeke’s Rock and Roll BBQ,https://www.yelp.com/biz/zekes-rock-and-roll-bbq-ferndale?osq=food
None,None,None,Yes,None,FullBar,None,Casual,None,None,None,None,None,No,None,None,None,None,None,None,No,Yes,Yes,None,None,No,Yes,None,None,Loud,None,None,None,None,No,None,None,No,None,None,None,None,None,None,MI Detroit Downtown_Ferndale,Unclaimed,None,js-penalty-box-ferndale,42.460033873,-83.1337259259,2.0,4.5,None,None,None,8,"SportsBars,American(Traditional)",J’s Penalty Box,https://www.yelp.com/biz/js-penalty-box-ferndale?osq=food
None,No,None,Yes,None,FullBar,Upscale,Dressy,None,Yes,None,None,Yes,None,No,None,None,5:00 pm - 11:00 pm,None,Dinner,None,Yes,No,None,None,None,Yes,Closed,None,Average,None,Yes,"Valet,Street",5:00 pm - 11:00 pm,None,4:00 pm - 9:00 pm,Yes,Yes,5:00 pm - 10:00 pm,5:00 pm - 10:00 pm,Yes,5:00 pm - 10:00 pm,Yes,Free,MI Detroit Downtown_Ferndale,Claimed,None,assaggi-bistro-ferndale,42.460707,-83.1387612,3.0,4.0,christines-cuisine-ferndale,d-amatos-royal-oak-2,due-venti-clawson,89,"French,Italian",Assaggi Bistro,https://www.yelp.com/biz/assaggi-bistro-ferndale?osq=food
None,None,None,Yes,None,Beer&WineOnly,Classy,Casual,"Thu,Fri,Sat",Yes,None,None,No,No,No,None,None,4:00 pm - 12:00 am,Yes,Dessert,No,Yes,No,None,No,None,No,Closed,None,Loud,None,Yes,Street,1:00 pm - 12:00 am,No,1:00 pm - 6:00 pm,No,Yes,4:00 pm - 10:00 pm,Closed,Yes,4:00 pm - 10:00 pm,None,Free,MI Detroit Downtown_Ferndale,Claimed,None,schramms-mead-ferndale,42.4602468,-83.1385979,2.0,4.5,assaggi-bistro-ferndale,cork-wine-pub-pleasant-ridge,the-oakland-ferndale-2,36,"American(New),WineBars",Schramm’s Mead,https://www.yelp.com/biz/schramms-mead-ferndale?osq=food
None,None,None,Yes,None,FullBar,Casual,Casual,None,Yes,None,None,Yes,None,No,None,None,4:00 pm - 11:00 pm,None,Dinner,None,Yes,Yes,None,None,None,No,Closed,None,Quiet,None,No,PrivateLot,4:00 pm - 11:00 pm,None,3:00 pm - 9:00 pm,Yes,Yes,5:00 pm - 10:00 pm,5:00 pm - 10:00 pm,Yes,5:00 pm - 10:00 pm,No,No,MI Detroit Downtown_Ferndale,Claimed,None,the-blue-nile-ethiopian-restaurant-ferndale-ferndale,42.4601738,-83.141951,2.0,3.5,om-cafe-ferndale,inn-season-caf%C3%A9-royal-oak-2,taste-of-ethiopia-southfield,153,"Ethiopian,Vegetarian",The Blue Nile Ethiopian Restaurant- Ferndale,https://www.yelp.com/biz/the-blue-nile-ethiopian-restaurant-ferndale-ferndale?osq=food
No,No,None,Yes,None,No,None,Casual,None,Yes,None,None,No,None,No,None,None,11:00 am - 9:00 pm,None,"Lunch,Dinner",None,No,Yes,None,None,None,No,11:00 am - 9:00 pm,None,Average,None,No,Street,11:00 am - 9:00 pm,None,Closed,Yes,No,11:00 am - 9:00 pm,11:00 am - 9:00 pm,No,11:00 am - 9:00 pm,Yes,No,MI Detroit Downtown_Ferndale,Unclaimed,None,mays-bangkok-express-ferndale-2,42.4607714162,-83.1378398002,1.0,4.0,thai-garden-restaurant-ferndale,china-ruby-ferndale,bangkok-cafe-ferndale,67,"Thai,Chinese",May’s Bangkok Express,https://www.yelp.com/biz/mays-bangkok-express-ferndale-2?osq=food
None,No,None,Yes,None,FullBar,Trendy,Casual,None,Yes,None,None,No,None,No,None,None,11:00 am - 12:00 am,None,Dinner,None,Yes,No,None,None,None,Yes,11:00 am - 10:00 pm,None,Average,None,Yes,Street,11:00 am - 12:00 am,None,11:00 am - 10:00 pm,Yes,Yes,11:00 am - 11:00 pm,11:00 am - 10:00 pm,Yes,11:00 am - 11:00 pm,Yes,Free,MI Detroit Downtown_Ferndale,Claimed,None,inyo-ferndale,42.4613529,-83.1358872,2.0,3.5,p-f-changs-troy,edamame-sushi-madison-heights,lcs-asian-kitchen-madison-heights,223,AsianFusion,Inyo,https://www.yelp.com/biz/inyo-ferndale?osq=food
None,None,None,Yes,None,None,None,None,None,Yes,None,None,None,None,No,None,None,7:00 am - 6:00 pm,None,None,None,None,None,None,None,None,None,7:00 am - 6:00 pm,None,None,None,None,Street,8:00 am - 6:00 pm,None,9:00 am - 2:00 pm,Yes,None,7:00 am - 6:00 pm,7:00 am - 6:00 pm,None,7:00 am - 6:00 pm,Yes,None,MI Detroit Downtown_Ferndale,Claimed,None,pinwheel-bakery-ferndale,42.460825,-83.1366306,2.0,4.5,le-petit-prince-birmingham,astoria-pastry-shop-royal-oak,peteets-famous-cheesecakes-oak-park,131,Bakeries,Pinwheel Bakery,https://www.yelp.com/biz/pinwheel-bakery-ferndale?osq=food
None,Yes,None,Yes,None,None,None,None,None,Yes,None,None,No,None,No,None,None,7:00 am - 6:00 pm,None,None,None,None,None,Yes,None,None,None,7:00 am - 6:00 pm,None,None,None,No,Street,8:00 am - 6:00 pm,None,9:00 am - 4:00 pm,Yes,None,7:00 am - 6:00 pm,7:00 am - 6:00 pm,None,7:00 am - 6:00 pm,None,Free,MI Detroit Downtown_Ferndale,Unclaimed,None,the-red-hook-ferndale,42.4608101,-83.1366881,2.0,4.5,java-hutt-ferndale,bean-and-leaf-royal-oak,pinwheel-bakery-ferndale,103,"Coffee&Tea,Bakeries",The Red Hook,https://www.yelp.com/biz/the-red-hook-ferndale?osq=food
No,No,None,Yes,None,None,None,None,None,Yes,None,None,No,None,None,None,None,8:00 am - 9:00 pm,None,None,None,None,None,None,None,None,None,8:00 am - 9:00 pm,None,None,None,None,"Street,PrivateLot",8:00 am - 9:00 pm,None,8:00 am - 7:00 pm,Yes,None,8:00 am - 9:00 pm,8:00 am - 9:00 pm,None,8:00 am - 9:00 pm,Yes,None,MI Detroit Downtown_Ferndale,Claimed,None,western-fruit-and-meat-market-ferndale,42.4602543,-83.1408243,2.0,4.0,hollywood-super-market-troy,royal-oak-farmers-market-royal-oak,fresh-approach-market-royal-oak,69,"Fruits&Veggies,Grocery,MeatShops",Western Fruit & Meat Market,https://www.yelp.com/biz/western-fruit-and-meat-market-ferndale?osq=food
None,No,None,Yes,None,FullBar,None,Casual,Fri,Yes,None,None,None,None,No,None,None,3:00 pm - 1:00 am,None,None,No,Yes,No,None,Yes,No,Yes,3:00 pm - 12:00 am,DJ,VeryLoud,None,Yes,None,12:00 pm - 1:00 am,Yes,12:00 pm - 11:00 pm,None,No,3:00 pm - 12:00 am,3:00 pm - 12:00 am,None,3:00 pm - 12:00 am,None,None,MI Detroit Downtown_Ferndale,Unclaimed,None,secreto-cigar-vault-ferndale,42.4605254087,-83.1384149376,2.0,3.5,rite-aid-ferndale,ernies-market-oak-park,valentine-distilling-ferndale-2,25,"Lounges,American(Traditional)",Secreto Cigar Vault,https://www.yelp.com/biz/secreto-cigar-vault-ferndale?osq=food
None,No,None,Yes,None,No,Casual,Casual,None,Yes,None,None,No,None,No,None,None,11:00 am - 10:00 pm,None,Dinner,None,No,Yes,None,None,None,Yes,Closed,None,Quiet,None,No,Street,11:00 am - 10:00 pm,None,11:30 am - 9:00 pm,Yes,No,11:00 am - 9:00 pm,11:00 am - 9:00 pm,Yes,11:00 am - 9:00 pm,Yes,No,MI Detroit Downtown_Ferndale,Unclaimed,None,china-ruby-ferndale,42.4603875,-83.1356192,1.0,3.5,china-one-chinese-restaurant-hazel-park,youngs-chinese-food-royal-oak,peking-house-royal-oak,80,"Chinese,Soup",China Ruby,https://www.yelp.com/biz/china-ruby-ferndale?osq=food
None,None,None,Yes,None,FullBar,Divey,None,"Thu,Fri,Sat",No,None,None,None,No,None,None,None,11:00 am - 2:00 am,None,None,No,Yes,None,None,Yes,No,Yes,11:00 am - 2:00 am,JukeBox,Average,None,No,Street,11:00 am - 2:00 am,OutdoorArea/PatioOnly,11:00 am - 2:00 am,None,No,11:00 am - 2:00 am,11:00 am - 2:00 am,None,11:00 am - 2:00 am,Yes,None,MI Detroit Downtown_Ferndale,Claimed,None,dannys-irish-pub-ferndale,42.4609476,-83.1342519,1.0,3.0,smalls-bar-hamtramck,nancy-whiskey-detroit,gaelic-league-irish-american-club-detroit,54,Pubs,Danny’s Irish Pub,https://www.yelp.com/biz/dannys-irish-pub-ferndale?osq=food
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MI Detroit Downtown_Ferndale,Unclaimed,None,motown-macdown-ferndale,42.4602421,-83.1339131,None,4.0,dairy-queen-ferndale-2,ernies-market-oak-park,commonwealth-birmingham,1,Food,Motown Macdown,https://www.yelp.com/biz/motown-macdown-ferndale?osq=food
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Closed,None,None,None,None,None,None,None,None,None,Closed,None,None,None,None,None,11:00 am - 7:00 pm,None,11:00 am - 7:00 pm,None,None,Closed,Closed,None,Closed,None,None,MI Detroit Downtown_Ferndale,Unclaimed,None,henriettahaus-coffee-roasters-ferndale,42.461086,-83.135523,1.0,5.0,java-hutt-ferndale,bean-and-leaf-royal-oak,chazzano-coffee-ferndale,2,Coffee&Tea,HenriettaHaus Coffee Roasters,https://www.yelp.com/biz/henriettahaus-coffee-roasters-ferndale?osq=food
None,None,None,Yes,None,FullBar,Hipster,None,"Thu,Fri,Sat",Yes,None,None,None,No,None,None,None,7:00 pm - 2:00 am,None,None,Yes,Yes,Yes,None,Yes,Yes,Yes,7:00 pm - 2:00 am,JukeBox,Average,None,No,Street,7:00 pm - 2:00 am,No,7:00 pm - 2:00 am,None,No,7:00 pm - 2:00 am,7:00 pm - 2:00 am,None,7:00 pm - 2:00 am,Yes,None,MI Detroit Downtown_Ferndale,Claimed,None,the-loving-touch-ferndale,42.459561,-83.1332089,2.0,3.5,hall-of-fame-billiards-sports-bar-and-grill-warren,new-way-bar-ferndale,magic-bag-theatre-ferndale,69,"PoolHalls,Lounges,MusicVenues",The Loving Touch,https://www.yelp.com/biz/the-loving-touch-ferndale?osq=food
None,No,None,Yes,None,None,None,None,None,Yes,None,None,None,None,No,None,None,10:00 am - 10:00 pm,None,None,None,None,None,None,None,None,None,11:00 am - 8:00 pm,None,None,None,None,Street,10:00 am - 10:00 pm,None,11:00 am - 8:00 pm,Yes,None,10:00 am - 9:00 pm,10:00 am - 9:00 pm,None,10:00 am - 9:00 pm,None,None,MI Detroit Downtown_Ferndale,Unclaimed,None,cupcake-station-ferndale,42.4602573,-83.1381487,2.0,3.5,astoria-pastry-shop-royal-oak,cupcake-station-birmingham,holiday-market-royal-oak,66,"Bakeries,Cupcakes",Cupcake Station,https://www.yelp.com/biz/cupcake-station-ferndale?osq=food
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MI Detroit Downtown_Ferndale,Unclaimed,None,simply-wines-ferndale,42.4594068,-83.1344029,None,None,joes-party-store-ferndale,lincoln-party-store-royal-oak,g-s-market-royal-oak,None,None,Simply Wines,https://www.yelp.com/biz/simply-wines-ferndale?osq=food
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MI Detroit Downtown_Ferndale,Unclaimed,None,jps-salgados-ferndale,42.4602555147,-83.1360293626,None,3.0,saucy-joes-detroit-2,gaucho-steakhouse-northville,texas-de-brazil-detroit,1,"Brazilian,StreetVendors,ImportedFood",JP’s Salgados,https://www.yelp.com/biz/jps-salgados-ferndale?osq=food
No,No,None,Yes,None,No,Hipster,Casual,None,No,None,None,No,None,No,None,None,None,None,Dinner,None,Yes,No,None,None,None,No,None,None,Average,None,No,"Street,PrivateLot",None,None,None,No,Yes,None,None,Yes,None,None,No,MI Detroit Downtown_Hamtramck,Claimed,None,revolver-hamtramck,42.3968878,-83.0578798,3.0,4.5,polish-village-cafe-hamtramck-5,rock-city-eatery-detroit,marais-grosse-pointe,21,American(New),Revolver,https://www.yelp.com/biz/revolver-hamtramck?osq=food
None,None,None,Yes,None,No,Casual,Casual,None,Yes,None,None,Yes,None,No,None,None,10:00 am - 11:00 pm,None,Lunch,None,Yes,Yes,None,None,None,No,10:00 am - 11:00 pm,None,Average,None,No,Street,10:00 am - 11:00 pm,None,10:00 am - 11:00 pm,Yes,No,10:00 am - 11:00 pm,10:00 am - 11:00 pm,Yes,10:00 am - 11:00 pm,Yes,No,MI Detroit Downtown_Hamtramck,Claimed,None,royal-kabob-hamtramck,42.400911,-83.056343,2.0,4.5,hamido-dearborn,shatila-bakery-dearborn,mr-kabob-berkley,81,MiddleEastern,Royal Kabob,https://www.yelp.com/biz/royal-kabob-hamtramck?osq=food
None,None,No,Yes,None,FullBar,Casual,Casual,None,Yes,None,None,Yes,None,No,No,None,11:00 am - 9:00 pm,None,"Lunch,Dinner",None,Yes,Yes,None,None,None,Yes,Closed,None,Average,None,No,Street,11:00 am - 9:00 pm,None,12:00 pm - 7:00 pm,Yes,Yes,11:00 am - 8:00 pm,11:00 am - 8:00 pm,Yes,11:00 am - 8:00 pm,Yes,Free,MI Detroit Downtown_Hamtramck,Claimed,None,polonia-hamtramck-2,42.3978347,-83.0576875,1.0,4.0,ellies-grill-berkley,krakus-restaurant-detroit,polish-village-cafe-hamtramck-5,158,"Polish,Venues&EventSpaces",Polonia,https://www.yelp.com/biz/polonia-hamtramck-2?osq=food
No,None,None,Yes,None,None,None,None,None,No,None,None,None,None,None,None,None,Closed,None,None,None,None,None,None,None,None,None,Closed,None,None,None,None,Street,10:00 am - 6:00 pm,None,Closed,Yes,None,Closed,Closed,None,Closed,None,None,MI Detroit Downtown_Hamtramck,Claimed,None,bon-bon-bon-hamtramck,42.3968882,-83.0583571,2.0,4.5,polish-market-hamtramck,family-donut-shop-hamtramck,new-martha-washington-bakery-hamtramck,30,"Desserts,Chocolatiers&Shops",Bon Bon Bon,https://www.yelp.com/biz/bon-bon-bon-hamtramck?osq=food
None,None,None,Yes,None,No,Casual,Casual,None,No,None,None,Yes,None,Yes,None,None,7:00 am - 9:00 pm,None,"Breakfast,Brunch,Lunch",None,Yes,Yes,None,None,None,Yes,7:00 am - 9:00 pm,None,Quiet,None,No,Street,9:00 am - 9:00 pm,None,10:00 am - 9:00 pm,Yes,Yes,7:00 am - 9:00 pm,7:00 am - 9:00 pm,No,7:00 am - 9:00 pm,None,Free,MI Detroit Downtown_Hamtramck,Claimed,None,delite-cafe-and-deli-hamtramck,42.4007157785,-83.0577859044,1.0,4.5,polish-village-cafe-hamtramck-5,cafe-1923-hamtramck-3,aladdin-sweets-and-cafe-hamtramck,35,"Delis,JuiceBars&Smoothies,Cafes",Delite Cafe & Deli,https://www.yelp.com/biz/delite-cafe-and-deli-hamtramck?osq=food
None,None,None,Yes,None,None,None,None,None,Yes,None,None,None,None,No,None,None,8:00 am - 6:00 pm,None,None,None,None,No,None,None,None,None,8:00 am - 6:00 pm,None,None,None,Yes,None,9:30 am - 4:00 pm,None,9:30 am - 4:00 pm,Yes,No,8:00 am - 6:00 pm,8:00 am - 6:00 pm,None,8:00 am - 6:00 pm,Yes,Free,MI Detroit Downtown_Hamtramck,Claimed,None,oloman-cafe-hamtramck,42.3986393,-83.0593622,2.0,5.0,None,None,None,7,"Cafes,Venues&EventSpaces,ArtGalleries",Oloman Cafe,https://www.yelp.com/biz/oloman-cafe-hamtramck?osq=food
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MI Detroit Downtown_Hamtramck,Unclaimed,None,golden-wheat-hamtramck,42.3995837,-83.058728,None,4.0,alcamos-market-dearborn,holiday-market-canton,nino-salvaggio-troy,4,SpecialtyFood,Golden Wheat,https://www.yelp.com/biz/golden-wheat-hamtramck?osq=food
None,No,None,Yes,None,No,Casual,Casual,None,Yes,None,None,Yes,None,No,None,None,10:00 am - 11:00 pm,None,Lunch,None,Yes,Yes,None,None,None,Yes,10:00 am - 11:00 pm,None,Average,None,No,None,10:00 am - 11:00 pm,None,10:00 am - 10:00 pm,Yes,No,10:00 am - 11:00 pm,10:00 am - 11:00 pm,Yes,10:00 am - 11:00 pm,None,No,MI Detroit Downtown_Hamtramck,Unclaimed,None,ali-baba-shish-kabob-hamtramck-4,42.4004431,-83.0573394,2.0,4.5,iraqi-kabob-dearborn,sullaf-restaurant-detroit,anitas-kitchen-ferndale,21,MiddleEastern,Ali-Baba Shish Kabob,https://www.yelp.com/biz/ali-baba-shish-kabob-hamtramck-4?osq=food
None,None,None,Yes,None,Beer&WineOnly,None,Casual,None,Yes,None,None,Yes,None,No,None,None,9:00 am - 7:00 pm,None,None,None,Yes,Yes,None,None,None,No,9:00 am - 7:00 pm,None,None,None,No,None,9:00 am - 7:00 pm,None,10:00 am - 5:00 pm,Yes,No,9:00 am - 7:00 pm,9:00 am - 7:00 pm,No,9:00 am - 7:00 pm,None,None,MI Detroit Downtown_Hamtramck,Unclaimed,None,polish-market-hamtramck,42.3986962,-83.0586851,1.0,4.0,alcamos-market-dearborn,stans-grocery-hamtramck,american-european-market-hamtramck,18,"Delis,Grocery",Polish Market,https://www.yelp.com/biz/polish-market-hamtramck?osq=food
No,No,None,Yes,None,None,None,None,None,Yes,None,None,None,None,No,None,None,6:00 am - 6:00 pm,None,None,None,None,None,None,None,None,None,6:00 am - 6:00 pm,None,None,None,None,Street,6:00 am - 6:00 pm,None,Closed,Yes,None,6:00 am - 6:00 pm,6:00 am - 6:00 pm,None,6:00 am - 6:00 pm,Yes,None,MI Detroit Downtown_Hamtramck,Claimed,None,new-palace-bakery-hamtramck,42.3975107,-83.0586149,1.0,4.0,new-martha-washington-bakery-hamtramck,astoria-pastry-shop-detroit,avalon-international-breads-detroit,49,"Bakeries,Desserts",New Palace Bakery,https://www.yelp.com/biz/new-palace-bakery-hamtramck?osq=food
No,No,None,Yes,None,No,Divey,Casual,None,Yes,None,None,No,None,No,None,None,8:00 am - 5:30 pm,None,"Breakfast,Lunch",None,Yes,Yes,None,None,None,Yes,8:00 am - 5:30 pm,None,Average,None,No,Street,8:00 am - 5:30 pm,None,9:00 am - 2:30 pm,Yes,No,8:00 am - 5:30 pm,8:00 am - 5:30 pm,Yes,8:00 am - 5:30 pm,Yes,No,MI Detroit Downtown_Hamtramck,Unclaimed,None,hamtramck-coney-island-hamtramck,42.3969182,-83.0582229,1.0,3.5,joes-top-dog-restaurant-and-bar-dearborn,hambo-coney-island-ferndale,lafayette-coney-island-detroit,15,"Diners,HotDogs",Hamtramck Coney Island,https://www.yelp.com/biz/hamtramck-coney-island-hamtramck?osq=food
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MI Detroit Downtown_Hamtramck,Unclaimed,None,royal-beer-wine-check-cashing-hamtramck,42.3971673,-83.0583984,None,None,maine-street-restaurant-hamtramck,None,None,None,None,Royal Beer Wine Check Cashing,https://www.yelp.com/biz/royal-beer-wine-check-cashing-hamtramck?osq=food
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,10:00 am - 8:00 pm,None,None,None,None,None,None,None,None,None,10:00 am - 8:00 pm,None,None,None,None,None,10:00 am - 8:00 pm,None,11:00 am - 6:00 pm,None,None,10:00 am - 8:00 pm,10:00 am - 8:00 pm,None,10:00 am - 8:00 pm,None,None,MI Detroit Downtown_Hamtramck,Claimed,None,royal-shopping-place-hamtramck,42.3971673,-83.0583984,None,None,super-greenland-market-dearborn,polish-market-hamtramck,american-european-market-hamtramck,None,None,Royal Shopping Place,https://www.yelp.com/biz/royal-shopping-place-hamtramck?osq=food
None,None,No,Yes,None,No,Divey,Casual,None,No,None,None,Yes,None,No,No,None,10:00 am - 9:00 pm,None,Lunch,None,Yes,Yes,None,None,None,Yes,Closed,None,Quiet,None,No,Street,10:00 am - 9:00 pm,None,10:00 am - 8:00 pm,Yes,Yes,10:00 am - 8:00 pm,10:00 am - 8:00 pm,Yes,10:00 am - 8:00 pm,Yes,No,MI Detroit Downtown_Hamtramck,Claimed,None,palma-restaurant-hamtramck,42.400149,-83.058145,1.0,4.0,m-and-m-cafe-dearborn,pegasus-taverna-detroit,cafe-1923-hamtramck-3,11,"Mediterranean,Coffee&Tea",Palma Restaurant,https://www.yelp.com/biz/palma-restaurant-hamtramck?osq=food
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MI Detroit Downtown_Hamtramck,Unclaimed,None,fresh-valley-north-hamtramck,42.3987493,-83.0589444,None,None,None,None,None,None,None,Fresh Valley-North,https://www.yelp.com/biz/fresh-valley-north-hamtramck?osq=food
